Age,Mu,Sigma,Lambda,Sex
5.03,15.70213825,0.083171366,0.799862927,Female
5.04,15.70387661,0.083128911,0.800184516,Female
5.05,15.7055865,0.083086709,0.800501961,Female
5.06,15.70726778,0.08304476,0.800815275,Female
5.07,15.70892042,0.083003064,0.801124472,Female
5.08,15.71054449,0.082961622,0.801429566,Female
5.09,15.71214015,0.082920433,0.801730572,Female
5.1,15.71370757,0.082879499,0.802027502,Female
5.11,15.71524701,0.08283882,0.802320372,Female
5.12,15.71675864,0.082798396,0.802609195,Female
5.13,15.71824259,0.082758227,0.802893985,Female
5.14,15.71969897,0.082718314,0.803174756,Female
5.15,15.72112803,0.082678656,0.803451521,Female
5.16,15.72253018,0.082639254,0.803724295,Female
5.17,15.72390589,0.082600107,0.803993092,Female
5.18,15.72525563,0.082561216,0.804257926,Female
5.19,15.7265797,0.082522579,0.804518809,Female
5.2,15.72787888,0.082484199,0.804775756,Female
5.21,15.72915459,0.082446073,0.805028778,Female
5.22,15.73040854,0.082408204,0.805277887,Female
5.23,15.73164226,0.082370592,0.805523095,Female
5.24,15.73285737,0.082333236,0.805764416,Female
5.25,15.73405563,0.082296137,0.806001862,Female
5.26,15.73523893,0.082259296,0.806235444,Female
5.27,15.73640916,0.082222713,0.806465176,Female
5.28,15.7375682,0.082186387,0.806691069,Female
5.29,15.73871803,0.082150319,0.806913137,Female
5.3,15.73986057,0.082114509,0.80713139,Female
5.31,15.74099746,0.082078957,0.807345842,Female
5.32,15.74213028,0.082043664,0.807556506,Female
5.33,15.74326044,0.082008631,0.807763393,Female
5.34,15.74438908,0.081973856,0.807966518,Female
5.35,15.74551711,0.081939342,0.808165894,Female
5.36,15.74664533,0.081905089,0.808361535,Female
5.37,15.74777441,0.081871097,0.808553456,Female
5.38,15.74890495,0.081837367,0.808741671,Female
5.39,15.75003746,0.0818039,0.808926194,Female
5.4,15.75117236,0.081770696,0.809107037,Female
5.41,15.75231001,0.081737756,0.809284215,Female
5.42,15.75345076,0.081705078,0.809457741,Female
5.43,15.75459488,0.081672664,0.809627629,Female
5.44,15.75574265,0.081640513,0.809793891,Female
5.45,15.75689431,0.081608625,0.809956541,Female
5.46,15.75805011,0.081577,0.810115592,Female
5.47,15.75921042,0.081545637,0.810271057,Female
5.48,15.76037562,0.081514537,0.810422949,Female
5.49,15.76154617,0.081483697,0.810571281,Female
5.5,15.7627225,0.081453118,0.810716066,Female
5.51,15.76390492,0.081422799,0.810857318,Female
5.52,15.7650935,0.081392739,0.810995049,Female
5.53,15.76628804,0.081362937,0.811129272,Female
5.54,15.76748812,0.081333393,0.811260002,Female
5.55,15.76869332,0.081304105,0.81138725,Female
5.56,15.76990337,0.081275075,0.811511031,Female
5.57,15.77111803,0.081246301,0.811631357,Female
5.58,15.77233688,0.081217782,0.811748241,Female
5.59,15.77355943,0.081189517,0.811861697,Female
5.6,15.77478534,0.081161506,0.811971736,Female
5.61,15.77601436,0.081133747,0.812078371,Female
5.62,15.77724669,0.081106241,0.812181614,Female
5.63,15.77848263,0.081078987,0.812281477,Female
5.64,15.77972263,0.081051983,0.812377972,Female
5.65,15.78096704,0.08102523,0.812471112,Female
5.66,15.7822163,0.080998726,0.812560908,Female
5.67,15.78347076,0.080972472,0.812647372,Female
5.68,15.78473068,0.080946467,0.812730517,Female
5.69,15.78599621,0.08092071,0.812810355,Female
5.7,15.78726715,0.080895202,0.812886898,Female
5.71,15.78854318,0.080869942,0.812960162,Female
5.72,15.78982399,0.08084493,0.813030159,Female
5.73,15.79110925,0.080820167,0.813096906,Female
5.74,15.79239861,0.080795652,0.813160415,Female
5.75,15.79369159,0.080771386,0.813220703,Female
5.76,15.7949877,0.080747368,0.813277782,Female
5.77,15.79628646,0.080723597,0.813331668,Female
5.78,15.79758737,0.080700075,0.813382375,Female
5.79,15.79888987,0.080676801,0.813429917,Female
5.8,15.80019339,0.080653774,0.813474308,Female
5.81,15.8014974,0.080630995,0.813515561,Female
5.82,15.80280166,0.080608463,0.81355369,Female
5.83,15.80410597,0.080586178,0.813588706,Female
5.84,15.80541011,0.08056414,0.813620621,Female
5.85,15.80671387,0.080542351,0.813649448,Female
5.86,15.80801704,0.080520808,0.813675198,Female
5.87,15.80931941,0.080499513,0.813697884,Female
5.88,15.8106208,0.080478465,0.813717517,Female
5.89,15.81192112,0.080457665,0.81373411,Female
5.9,15.81322033,0.080437112,0.813747674,Female
5.91,15.81451832,0.080416806,0.813758221,Female
5.92,15.81581491,0.080396747,0.813765764,Female
5.93,15.81710974,0.080376936,0.813770314,Female
5.94,15.81840237,0.080357372,0.813771883,Female
5.95,15.81969221,0.080338055,0.813770483,Female
5.96,15.8209787,0.080318986,0.813766126,Female
5.97,15.8222614,0.080300163,0.813758822,Female
5.98,15.82353994,0.080281587,0.813748585,Female
5.99,15.82481392,0.080263257,0.813735425,Female
6,15.82608268,0.080245174,0.813719355,Female
6.01,15.82734557,0.080227337,0.813700386,Female
6.02,15.82860202,0.080209746,0.813678532,Female
6.03,15.82985133,0.0801924,0.813653803,Female
6.04,15.83109282,0.080175299,0.813626212,Female
6.05,15.83232601,0.080158441,0.813595771,Female
6.06,15.83355071,0.080141824,0.813562493,Female
6.07,15.83476685,0.080125448,0.813526389,Female
6.08,15.83597439,0.080109311,0.813487472,Female
6.09,15.83717322,0.080093411,0.813445753,Female
6.1,15.83836324,0.080077747,0.813401245,Female
6.11,15.8395445,0.080062317,0.81335396,Female
6.12,15.84071705,0.08004712,0.81330391,Female
6.13,15.84188098,0.080032154,0.813251107,Female
6.14,15.84303654,0.080017417,0.813195563,Female
6.15,15.84418383,0.080002907,0.813137289,Female
6.16,15.84532294,0.079988624,0.813076298,Female
6.17,15.8464542,0.079974565,0.813012601,Female
6.18,15.84757805,0.079960729,0.812946209,Female
6.19,15.84869465,0.079947115,0.812877136,Female
6.2,15.84980408,0.079933721,0.812805392,Female
6.21,15.85090628,0.079920546,0.812730992,Female
6.22,15.85200119,0.079907589,0.812653946,Female
6.23,15.85308873,0.079894848,0.812574268,Female
6.24,15.85416887,0.079882324,0.81249197,Female
6.25,15.85524173,0.079870015,0.812407064,Female
6.26,15.85630758,0.079857919,0.812319562,Female
6.27,15.8573669,0.079846037,0.812229476,Female
6.28,15.8584202,0.079834367,0.812136817,Female
6.29,15.85946802,0.079822909,0.812041596,Female
6.3,15.86051085,0.07981166,0.811943824,Female
6.31,15.86154909,0.079800621,0.811843512,Female
6.32,15.86258301,0.079789791,0.811740671,Female
6.33,15.86361285,0.079779167,0.811635311,Female
6.34,15.86463881,0.07976875,0.811527444,Female
6.35,15.86566103,0.079758538,0.81141708,Female
6.36,15.86667949,0.079748529,0.811304228,Female
6.37,15.86769406,0.079738723,0.811188901,Female
6.38,15.86870429,0.079729119,0.811071109,Female
6.39,15.86970968,0.079719717,0.810950864,Female
6.4,15.87070975,0.079710515,0.810828177,Female
6.41,15.87170411,0.079701513,0.81070306,Female
6.42,15.87269267,0.07969271,0.810575524,Female
6.43,15.87367537,0.079684107,0.810445579,Female
6.44,15.87465229,0.079675702,0.810313235,Female
6.45,15.87562362,0.079667495,0.810178502,Female
6.46,15.87658976,0.079659487,0.810041391,Female
6.47,15.87755124,0.079651677,0.809901912,Female
6.48,15.87850864,0.079644065,0.809760074,Female
6.49,15.87946251,0.07963665,0.809615887,Female
6.5,15.88041349,0.079629433,0.80946936,Female
6.51,15.88136223,0.079622413,0.809320505,Female
6.52,15.88230939,0.079615589,0.80916933,Female
6.53,15.88325572,0.079608962,0.809015845,Female
6.54,15.88420191,0.07960253,0.80886006,Female
6.55,15.88514859,0.079596293,0.808701984,Female
6.56,15.88609637,0.079590251,0.808541627,Female
6.57,15.88704588,0.079584403,0.808378997,Female
6.58,15.88799772,0.079578747,0.808214106,Female
6.59,15.88895242,0.079573284,0.808046961,Female
6.6,15.88991033,0.079568013,0.807877572,Female
6.61,15.89087177,0.079562933,0.807705951,Female
6.62,15.89183693,0.079558043,0.807532105,Female
6.63,15.89280601,0.079553343,0.807356047,Female
6.64,15.89377926,0.079548833,0.807177783,Female
6.65,15.89475693,0.079544511,0.806997325,Female
6.66,15.89573921,0.079540377,0.806814682,Female
6.67,15.89672634,0.079536429,0.806629862,Female
6.68,15.89771855,0.079532668,0.806442876,Female
6.69,15.89871596,0.079529093,0.806253731,Female
6.7,15.89971862,0.079525702,0.806062438,Female
6.71,15.90072658,0.079522495,0.805869006,Female
6.72,15.90173979,0.07951947,0.805673442,Female
6.73,15.90275801,0.079516629,0.805475758,Female
6.74,15.90378107,0.079513968,0.805275961,Female
6.75,15.90480878,0.079511489,0.805074061,Female
6.76,15.90584096,0.07950919,0.804870067,Female
6.77,15.90687742,0.079507071,0.804663988,Female
6.78,15.9079181,0.07950513,0.804455834,Female
6.79,15.90896283,0.079503367,0.804245613,Female
6.8,15.91001141,0.079501781,0.804033334,Female
6.81,15.91106357,0.079500371,0.803819007,Female
6.82,15.91211908,0.079499137,0.80360264,Female
6.83,15.91317767,0.079498076,0.803384242,Female
6.84,15.91423914,0.079497189,0.803163821,Female
6.85,15.91530342,0.079496474,0.802941387,Female
6.86,15.9163706,0.07949593,0.802716949,Female
6.87,15.91744082,0.079495557,0.802490514,Female
6.88,15.91851432,0.079495354,0.802262092,Female
6.89,15.91959158,0.079495319,0.802031691,Female
6.9,15.92067309,0.079495453,0.801799321,Female
6.91,15.92175911,0.079495753,0.801564991,Female
6.92,15.92284985,0.07949622,0.801328708,Female
6.93,15.92394551,0.079496852,0.801090484,Female
6.94,15.92504628,0.079497648,0.800850325,Female
6.95,15.92615247,0.079498608,0.800608242,Female
6.96,15.92726436,0.079499731,0.800364242,Female
6.97,15.92838223,0.079501016,0.800118336,Female
6.98,15.92950636,0.079502462,0.799870531,Female
6.99,15.93063706,0.079504067,0.799620837,Female
7,15.93177444,0.079505832,0.799369262,Female
7.01,15.93291862,0.079507754,0.799115814,Female
7.02,15.93406991,0.079509833,0.798860503,Female
7.03,15.93522879,0.079512067,0.798603337,Female
7.04,15.93639577,0.079514457,0.798344325,Female
7.05,15.93757142,0.079516999,0.798083475,Female
7.06,15.93875637,0.079519694,0.797820796,Female
7.07,15.93995125,0.07952254,0.797556296,Female
7.08,15.94115672,0.079525536,0.797289985,Female
7.09,15.94237348,0.079528681,0.797021871,Female
7.1,15.94360211,0.079531973,0.796751962,Female
7.11,15.94484316,0.079535412,0.796480267,Female
7.12,15.94609723,0.079538995,0.796206795,Female
7.13,15.94736484,0.079542724,0.795931556,Female
7.14,15.9486463,0.079546596,0.795654559,Female
7.15,15.94994191,0.07955061,0.795375814,Female
7.16,15.95125187,0.079554768,0.795095334,Female
7.17,15.95257638,0.079559067,0.794813126,Female
7.18,15.9539156,0.079563507,0.794529203,Female
7.19,15.95526964,0.079568088,0.794243574,Female
7.2,15.95663856,0.079572808,0.793956249,Female
7.21,15.95802234,0.079577669,0.79366724,Female
7.22,15.95942093,0.079582668,0.793376555,Female
7.23,15.96083434,0.079587807,0.793084207,Female
7.24,15.96226256,0.079593083,0.792790205,Female
7.25,15.9637057,0.079598497,0.79249456,Female
7.26,15.96516402,0.079604049,0.792197283,Female
7.27,15.96663778,0.079609737,0.791898383,Female
7.28,15.96812719,0.079615563,0.79159787,Female
7.29,15.96963244,0.079621524,0.791295756,Female
7.3,15.97115359,0.079627622,0.790992048,Female
7.31,15.97269074,0.079633856,0.790686759,Female
7.32,15.97424415,0.079640225,0.790379898,Female
7.33,15.97581413,0.079646729,0.790071474,Female
7.34,15.977401,0.079653369,0.789761497,Female
7.35,15.97900492,0.079660143,0.789449979,Female
7.36,15.98062608,0.079667053,0.789136929,Female
7.37,15.98226465,0.079674097,0.788822359,Female
7.38,15.98392075,0.079681276,0.788506278,Female
7.39,15.9855944,0.079688589,0.788188698,Female
7.4,15.98728555,0.079696037,0.787869627,Female
7.41,15.98899421,0.07970362,0.787549077,Female
7.42,15.99072047,0.079711337,0.787227058,Female
7.43,15.99246443,0.079719187,0.78690358,Female
7.44,15.99422618,0.079727172,0.786578653,Female
7.45,15.99600582,0.079735291,0.786252289,Female
7.46,15.99780328,0.079743543,0.785924497,Female
7.47,15.9996184,0.079751929,0.785595289,Female
7.48,16.00145093,0.079760449,0.785264676,Female
7.49,16.00330064,0.079769102,0.784932668,Female
7.5,16.00516728,0.079777888,0.784599275,Female
7.51,16.00705059,0.079786807,0.784264509,Female
7.52,16.0089503,0.079795859,0.783928379,Female
7.53,16.01086608,0.079805043,0.783590896,Female
7.54,16.01279754,0.079814359,0.783252071,Female
7.55,16.01474426,0.079823806,0.782911914,Female
7.56,16.01670586,0.079833385,0.782570434,Female
7.57,16.018682,0.079843095,0.782227643,Female
7.58,16.02067238,0.079852935,0.781883549,Female
7.59,16.02267674,0.079862905,0.781538164,Female
7.6,16.02469483,0.079873005,0.781191497,Female
7.61,16.02672642,0.079883233,0.780843558,Female
7.62,16.02877131,0.07989359,0.780494358,Female
7.63,16.03082935,0.079904075,0.780143907,Female
7.64,16.03290035,0.079914687,0.779792214,Female
7.65,16.03498411,0.079925426,0.77943929,Female
7.66,16.03708053,0.079936292,0.779085144,Female
7.67,16.03918942,0.079947284,0.778729786,Female
7.68,16.04131062,0.079958401,0.778373227,Female
7.69,16.04344416,0.079969643,0.778015474,Female
7.7,16.04559014,0.079981009,0.777656537,Female
7.71,16.04774849,0.079992501,0.777296425,Female
7.72,16.04991913,0.080004116,0.776935149,Female
7.73,16.05210204,0.080015855,0.776572717,Female
7.74,16.05429712,0.080027718,0.776209139,Female
7.75,16.05650426,0.080039705,0.775844424,Female
7.76,16.0587233,0.080051815,0.775478581,Female
7.77,16.06095403,0.080064048,0.775111619,Female
7.78,16.06319617,0.080076405,0.774743548,Female
7.79,16.06544945,0.080088884,0.774374376,Female
7.8,16.06771375,0.080101486,0.774004114,Female
7.81,16.06998892,0.08011421,0.773632769,Female
7.82,16.0722748,0.080127058,0.773260352,Female
7.83,16.07457121,0.080140027,0.77288687,Female
7.84,16.07687789,0.080153119,0.772512334,Female
7.85,16.07919444,0.080166333,0.772136751,Female
7.86,16.0815204,0.08017967,0.771760131,Female
7.87,16.08385527,0.080193128,0.771382482,Female
7.88,16.08619849,0.080206708,0.771003813,Female
7.89,16.08854957,0.080220409,0.770624133,Female
7.9,16.09090806,0.080234232,0.770243449,Female
7.91,16.09327347,0.080248176,0.76986177,Female
7.92,16.09564522,0.080262241,0.769479105,Female
7.93,16.09802272,0.080276427,0.769095461,Female
7.94,16.10040541,0.080290735,0.768710847,Female
7.95,16.10279284,0.080305162,0.768325271,Female
7.96,16.10518464,0.08031971,0.767938742,Female
7.97,16.10758044,0.080334378,0.767551266,Female
7.98,16.10998009,0.080349166,0.767162854,Female
7.99,16.11238356,0.080364074,0.766773512,Female
8,16.11479085,0.0803791,0.766383249,Female
8.01,16.11720195,0.080394246,0.765992074,Female
8.02,16.11961687,0.08040951,0.765599993,Female
8.03,16.12203562,0.080424893,0.765207016,Female
8.04,16.12445819,0.080440394,0.76481315,Female
8.05,16.12688458,0.080456012,0.764418402,Female
8.06,16.12931484,0.080471748,0.764022781,Female
8.07,16.13174897,0.080487601,0.763626294,Female
8.08,16.13418704,0.080503571,0.76322895,Female
8.09,16.13662919,0.080519657,0.762830756,Female
8.1,16.13907559,0.080535859,0.762431721,Female
8.11,16.14152643,0.080552176,0.762031851,Female
8.12,16.14398192,0.080568608,0.761631155,Female
8.13,16.14644232,0.080585154,0.761229641,Female
8.14,16.14890798,0.080601814,0.760827317,Female
8.15,16.15137923,0.080618587,0.76042419,Female
8.16,16.15385642,0.080635472,0.760020268,Female
8.17,16.15633985,0.08065247,0.75961556,Female
8.18,16.15882996,0.080669579,0.759210072,Female
8.19,16.16132739,0.080686799,0.758803813,Female
8.2,16.16383278,0.080704128,0.75839679,Female
8.21,16.16634671,0.080721568,0.757989011,Female
8.22,16.16886979,0.080739116,0.757580484,Female
8.23,16.17140268,0.080756773,0.757171217,Female
8.24,16.17394605,0.080774537,0.756761216,Female
8.25,16.17650059,0.080792409,0.75635049,Female
8.26,16.17906695,0.080810386,0.755939047,Female
8.27,16.18164569,0.080828468,0.755526893,Female
8.28,16.1842374,0.080846655,0.755114036,Female
8.29,16.18684269,0.080864945,0.754700484,Female
8.3,16.18946223,0.080883338,0.754286244,Female
8.31,16.19209662,0.080901832,0.753871324,Female
8.32,16.19474645,0.080920426,0.753455731,Female
8.33,16.19741245,0.08093912,0.753039472,Female
8.34,16.20009534,0.080957911,0.752622555,Female
8.35,16.20279579,0.0809768,0.752204987,Female
8.36,16.20551444,0.080995785,0.751786774,Female
8.37,16.20825181,0.081014864,0.751367923,Female
8.38,16.21100833,0.081034038,0.750948443,Female
8.39,16.21378438,0.081053304,0.750528339,Female
8.4,16.21658021,0.081072663,0.750107618,Female
8.41,16.21939598,0.081092113,0.749686288,Female
8.42,16.22223178,0.081111653,0.749264356,Female
8.43,16.2250877,0.081131283,0.748841829,Female
8.44,16.22796384,0.081151001,0.748418714,Female
8.45,16.23086035,0.081170806,0.747995018,Female
8.46,16.23377742,0.081190698,0.747570749,Female
8.47,16.23671523,0.081210677,0.747145912,Female
8.48,16.23967395,0.08123074,0.746720514,Female
8.49,16.24265373,0.081250887,0.746294564,Female
8.5,16.24565474,0.081271117,0.745868067,Female
8.51,16.2486771,0.081291429,0.745441031,Female
8.52,16.25172103,0.081311823,0.745013461,Female
8.53,16.25478675,0.081332298,0.744585365,Female
8.54,16.25787443,0.081352852,0.744156748,Female
8.55,16.26098432,0.081373486,0.743727617,Female
8.56,16.26411663,0.081394197,0.743297978,Female
8.57,16.26727153,0.081414987,0.742867837,Female
8.58,16.27044923,0.081435853,0.742437201,Female
8.59,16.27364988,0.081456794,0.742006076,Female
8.6,16.27687349,0.081477811,0.741574469,Female
8.61,16.2801199,0.081498903,0.741142387,Female
8.62,16.2833889,0.081520068,0.740709836,Female
8.63,16.2866803,0.081541306,0.740276825,Female
8.64,16.28999377,0.081562617,0.739843359,Female
8.65,16.29332894,0.081583999,0.739409446,Female
8.66,16.29668536,0.081605452,0.738975092,Female
8.67,16.30006255,0.081626976,0.738540304,Female
8.68,16.30346,0.081648568,0.738105088,Female
8.69,16.30687724,0.081670229,0.737669451,Female
8.7,16.31031378,0.081691958,0.7372334,Female
8.71,16.31376912,0.081713753,0.73679694,Female
8.72,16.31724281,0.081735614,0.736360078,Female
8.73,16.32073439,0.081757541,0.735922822,Female
8.74,16.32424351,0.081779531,0.735485175,Female
8.75,16.3277698,0.081801585,0.735047146,Female
8.76,16.3313129,0.081823701,0.734608739,Female
8.77,16.33487234,0.08184588,0.734169959,Female
8.78,16.33844766,0.081868119,0.733730814,Female
8.79,16.3420384,0.081890419,0.733291308,Female
8.8,16.3456441,0.081912779,0.732851447,Female
8.81,16.34926428,0.081935197,0.732411237,Female
8.82,16.35289843,0.081957673,0.731970683,Female
8.83,16.35654619,0.081980206,0.731529791,Female
8.84,16.36020726,0.082002795,0.731088566,Female
8.85,16.36388138,0.08202544,0.730647013,Female
8.86,16.36756828,0.082048139,0.730205137,Female
8.87,16.37126772,0.082070893,0.729762943,Female
8.88,16.3749795,0.082093699,0.729320438,Female
8.89,16.37870339,0.082116558,0.728877625,Female
8.9,16.38243912,0.082139468,0.72843451,Female
8.91,16.3861864,0.082162429,0.727991098,Female
8.92,16.38994493,0.08218544,0.727547394,Female
8.93,16.3937144,0.082208499,0.727103403,Female
